sample_id,file_path,file_name,folder_name,family,mixture_order,has_mba,has_thiram,has_mg,c_mba,c_thiram,c_mg,has_agnps,role_mba,group_id,parser_version,parse_note,fold_id
S0620,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_199.csv,SP_199.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0621,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_200.csv,SP_200.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0622,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_201.csv,SP_201.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0623,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_202.csv,SP_202.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0624,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_203.csv,SP_203.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0625,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_204.csv,SP_204.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0626,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_205.csv,SP_205.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0627,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_206.csv,SP_206.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0628,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_207.csv,SP_207.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0629,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_208.csv,SP_208.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0630,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_209.csv,SP_209.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0631,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_210.csv,SP_210.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0632,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_211.csv,SP_211.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0633,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_212.csv,SP_212.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0634,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_213.csv,SP_213.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0635,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_214.csv,SP_214.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0636,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_215.csv,SP_215.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0637,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_216.csv,SP_216.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0638,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_217.csv,SP_217.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0639,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_218.csv,SP_218.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0640,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M6\SP_219.csv,SP_219.csv,美5K5M6,ternary,3,True,True,True,6,5,5,True,probe/reference,美5K5M6,v1.0,,4
S0641,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_220.csv,SP_220.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0642,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_221.csv,SP_221.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0643,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_222.csv,SP_222.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0644,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_223.csv,SP_223.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0645,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_224.csv,SP_224.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0646,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_225.csv,SP_225.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0647,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_226.csv,SP_226.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0648,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_227.csv,SP_227.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0649,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_228.csv,SP_228.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0650,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_229.csv,SP_229.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0651,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_230.csv,SP_230.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0652,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_231.csv,SP_231.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0653,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_232.csv,SP_232.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0654,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M4\SP_233.csv,SP_233.csv,美5K6M4,ternary,3,True,True,True,4,5,6,True,probe/reference,美5K6M4,v1.0,,2
S0655,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_234.csv,SP_234.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0656,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_235.csv,SP_235.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0657,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_236.csv,SP_236.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0658,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_237.csv,SP_237.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0659,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_238.csv,SP_238.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0660,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_239.csv,SP_239.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0661,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_240.csv,SP_240.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0662,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_241.csv,SP_241.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0663,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_242.csv,SP_242.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0664,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_243.csv,SP_243.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0665,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_244.csv,SP_244.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0666,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_245.csv,SP_245.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0667,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M5\SP_246.csv,SP_246.csv,美5K6M5,ternary,3,True,True,True,5,5,6,True,probe/reference,美5K6M5,v1.0,,0
S0668,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_247.csv,SP_247.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0669,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_248.csv,SP_248.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0670,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_249.csv,SP_249.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0671,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_250.csv,SP_250.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0672,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_251.csv,SP_251.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0673,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_252.csv,SP_252.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0674,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_253.csv,SP_253.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0675,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_254.csv,SP_254.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0676,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_255.csv,SP_255.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0677,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_256.csv,SP_256.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0678,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_257.csv,SP_257.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0679,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_258.csv,SP_258.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0680,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_259.csv,SP_259.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0681,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_260.csv,SP_260.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0682,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_261.csv,SP_261.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0683,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_262.csv,SP_262.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0684,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_263.csv,SP_263.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0685,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_264.csv,SP_264.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0686,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K6M6\SP_265.csv,SP_265.csv,美5K6M6,ternary,3,True,True,True,6,5,6,True,probe/reference,美5K6M6,v1.0,,2
S0687,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_1.csv,SP_1.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0688,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_10.csv,SP_10.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0689,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_11.csv,SP_11.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0690,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_12.csv,SP_12.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0691,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_13.csv,SP_13.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0692,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_14.csv,SP_14.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0693,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_15.csv,SP_15.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0694,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_16.csv,SP_16.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0695,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_17.csv,SP_17.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0696,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_18.csv,SP_18.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0697,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_2.csv,SP_2.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0698,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_3.csv,SP_3.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0699,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_4.csv,SP_4.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0700,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_5.csv,SP_5.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0701,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_8.csv,SP_8.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0702,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M4\SP_9.csv,SP_9.csv,美5M4,binary_MBA_Thiram,2,True,True,False,4,5,0,True,probe/reference,美5M4,v1.0,,1
S0703,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_19.csv,SP_19.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0704,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_20.csv,SP_20.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0705,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_21.csv,SP_21.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0706,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_22.csv,SP_22.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0707,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_23.csv,SP_23.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0708,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_24.csv,SP_24.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0709,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_25.csv,SP_25.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0710,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_26.csv,SP_26.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0711,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_27.csv,SP_27.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0712,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_28.csv,SP_28.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0713,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_29.csv,SP_29.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0714,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_30.csv,SP_30.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0715,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_31.csv,SP_31.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0716,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_32.csv,SP_32.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0717,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_33.csv,SP_33.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0718,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5M5\SP_34.csv,SP_34.csv,美5M5,binary_MBA_Thiram,2,True,True,False,5,5,0,True,probe/reference,美5M5,v1.0,,2
S0719,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_35.csv,SP_35.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0720,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_36.csv,SP_36.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0721,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_37.csv,SP_37.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0722,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_38.csv,SP_38.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0723,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_39.csv,SP_39.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0724,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_40.csv,SP_40.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0725,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_41.csv,SP_41.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0726,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_42.csv,SP_42.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0727,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_43.csv,SP_43.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0728,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_44.csv,SP_44.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0729,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_45.csv,SP_45.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0730,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_46.csv,SP_46.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0731,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_47.csv,SP_47.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0732,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_48.csv,SP_48.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0733,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_49.csv,SP_49.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0734,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_50.csv,SP_50.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0735,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_51.csv,SP_51.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0736,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_52.csv,SP_52.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0737,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_53.csv,SP_53.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0738,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5m6\SP_54.csv,SP_54.csv,美5m6,binary_MBA_Thiram,2,True,True,False,6,5,0,True,probe/reference,美5m6,v1.0,,1
S0739,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_1.csv,SP_1.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0740,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_10.csv,SP_10.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0741,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_11.csv,SP_11.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0742,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_12.csv,SP_12.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0743,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_13.csv,SP_13.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0744,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_2.csv,SP_2.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0745,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_3.csv,SP_3.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
