file_path,file_name,folder_name,c_thiram,c_mg,c_mba,has_thiram,has_mg,has_mba,mixture_order,family,sample_id,group_id,fold_id
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_42.csv,SP_42.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0745,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_43.csv,SP_43.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0746,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_44.csv,SP_44.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0747,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_45.csv,SP_45.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0748,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_46.csv,SP_46.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0749,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_47.csv,SP_47.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0750,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_48.csv,SP_48.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0751,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_49.csv,SP_49.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0752,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_50.csv,SP_50.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0753,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_51.csv,SP_51.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0754,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_52.csv,SP_52.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0755,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_53.csv,SP_53.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0756,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_54.csv,SP_54.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0757,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_24.csv,SP_24.csv,美6,6,0,0,True,False,False,1,single,S0758,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_25.csv,SP_25.csv,美6,6,0,0,True,False,False,1,single,S0759,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_26.csv,SP_26.csv,美6,6,0,0,True,False,False,1,single,S0760,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_27.csv,SP_27.csv,美6,6,0,0,True,False,False,1,single,S0761,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_28.csv,SP_28.csv,美6,6,0,0,True,False,False,1,single,S0762,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_29.csv,SP_29.csv,美6,6,0,0,True,False,False,1,single,S0763,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_30.csv,SP_30.csv,美6,6,0,0,True,False,False,1,single,S0764,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_31.csv,SP_31.csv,美6,6,0,0,True,False,False,1,single,S0765,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_32.csv,SP_32.csv,美6,6,0,0,True,False,False,1,single,S0766,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_33.csv,SP_33.csv,美6,6,0,0,True,False,False,1,single,S0767,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_34.csv,SP_34.csv,美6,6,0,0,True,False,False,1,single,S0768,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_35.csv,SP_35.csv,美6,6,0,0,True,False,False,1,single,S0769,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_36.csv,SP_36.csv,美6,6,0,0,True,False,False,1,single,S0770,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_37.csv,SP_37.csv,美6,6,0,0,True,False,False,1,single,S0771,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_38.csv,SP_38.csv,美6,6,0,0,True,False,False,1,single,S0772,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_39.csv,SP_39.csv,美6,6,0,0,True,False,False,1,single,S0773,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_40.csv,SP_40.csv,美6,6,0,0,True,False,False,1,single,S0774,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_41.csv,SP_41.csv,美6,6,0,0,True,False,False,1,single,S0775,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_42.csv,SP_42.csv,美6,6,0,0,True,False,False,1,single,S0776,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6\SP_43.csv,SP_43.csv,美6,6,0,0,True,False,False,1,single,S0777,美6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_22.csv,SP_22.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0778,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_23.csv,SP_23.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0779,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_24.csv,SP_24.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0780,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_25.csv,SP_25.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0781,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_26.csv,SP_26.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0782,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_27.csv,SP_27.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0783,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_28.csv,SP_28.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0784,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_29.csv,SP_29.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0785,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_30.csv,SP_30.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0786,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_31.csv,SP_31.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0787,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_32.csv,SP_32.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0788,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_33.csv,SP_33.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0789,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4\SP_34.csv,SP_34.csv,美6K4,6,4,0,True,True,False,2,binary_Thiram_MG,S0790,美6K4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_64.csv,SP_64.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0791,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_65.csv,SP_65.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0792,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_66.csv,SP_66.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0793,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_67.csv,SP_67.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0794,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_68.csv,SP_68.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0795,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_69.csv,SP_69.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0796,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_70.csv,SP_70.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0797,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_71.csv,SP_71.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0798,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_72.csv,SP_72.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0799,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_73.csv,SP_73.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0800,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_74.csv,SP_74.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0801,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_75.csv,SP_75.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0802,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_76.csv,SP_76.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0803,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_77.csv,SP_77.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0804,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m4\SP_78.csv,SP_78.csv,美6K4m4,6,4,4,True,True,True,3,ternary,S0805,美6K4m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_79.csv,SP_79.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0806,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_80.csv,SP_80.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0807,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_81.csv,SP_81.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0808,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_82.csv,SP_82.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0809,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_83.csv,SP_83.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0810,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_84.csv,SP_84.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0811,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_85.csv,SP_85.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0812,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_86.csv,SP_86.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0813,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_87.csv,SP_87.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0814,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_88.csv,SP_88.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0815,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_89.csv,SP_89.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0816,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_90.csv,SP_90.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0817,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_91.csv,SP_91.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0818,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m5\SP_92.csv,SP_92.csv,美6K4m5,6,4,5,True,True,True,3,ternary,S0819,美6K4m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m6\SP_93.csv,SP_93.csv,美6K4m6,6,4,6,True,True,True,3,ternary,S0820,美6K4m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m6\SP_94.csv,SP_94.csv,美6K4m6,6,4,6,True,True,True,3,ternary,S0821,美6K4m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m6\SP_95.csv,SP_95.csv,美6K4m6,6,4,6,True,True,True,3,ternary,S0822,美6K4m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m6\SP_96.csv,SP_96.csv,美6K4m6,6,4,6,True,True,True,3,ternary,S0823,美6K4m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m6\SP_97.csv,SP_97.csv,美6K4m6,6,4,6,True,True,True,3,ternary,S0824,美6K4m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m6\SP_98.csv,SP_98.csv,美6K4m6,6,4,6,True,True,True,3,ternary,S0825,美6K4m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K4m6\SP_99.csv,SP_99.csv,美6K4m6,6,4,6,True,True,True,3,ternary,S0826,美6K4m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_35.csv,SP_35.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0827,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_36.csv,SP_36.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0828,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_37.csv,SP_37.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0829,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_38.csv,SP_38.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0830,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_39.csv,SP_39.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0831,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_40.csv,SP_40.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0832,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_41.csv,SP_41.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0833,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_42.csv,SP_42.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0834,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_43.csv,SP_43.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0835,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_44.csv,SP_44.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0836,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_45.csv,SP_45.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0837,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_46.csv,SP_46.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0838,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_47.csv,SP_47.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0839,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_48.csv,SP_48.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0840,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5\SP_49.csv,SP_49.csv,美6K5,6,5,0,True,True,False,2,binary_Thiram_MG,S0841,美6K5,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m4\SP_103.csv,SP_103.csv,美6K5m4,6,5,4,True,True,True,3,ternary,S0842,美6K5m4,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m4\SP_104.csv,SP_104.csv,美6K5m4,6,5,4,True,True,True,3,ternary,S0843,美6K5m4,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m4\SP_105.csv,SP_105.csv,美6K5m4,6,5,4,True,True,True,3,ternary,S0844,美6K5m4,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m4\SP_106.csv,SP_106.csv,美6K5m4,6,5,4,True,True,True,3,ternary,S0845,美6K5m4,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m4\SP_107.csv,SP_107.csv,美6K5m4,6,5,4,True,True,True,3,ternary,S0846,美6K5m4,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m4\SP_108.csv,SP_108.csv,美6K5m4,6,5,4,True,True,True,3,ternary,S0847,美6K5m4,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m4\SP_109.csv,SP_109.csv,美6K5m4,6,5,4,True,True,True,3,ternary,S0848,美6K5m4,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m4\SP_110.csv,SP_110.csv,美6K5m4,6,5,4,True,True,True,3,ternary,S0849,美6K5m4,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m4\SP_111.csv,SP_111.csv,美6K5m4,6,5,4,True,True,True,3,ternary,S0850,美6K5m4,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m5\SP_112.csv,SP_112.csv,美6K5m5,6,5,5,True,True,True,3,ternary,S0851,美6K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m5\SP_113.csv,SP_113.csv,美6K5m5,6,5,5,True,True,True,3,ternary,S0852,美6K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m5\SP_114.csv,SP_114.csv,美6K5m5,6,5,5,True,True,True,3,ternary,S0853,美6K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m5\SP_115.csv,SP_115.csv,美6K5m5,6,5,5,True,True,True,3,ternary,S0854,美6K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m5\SP_116.csv,SP_116.csv,美6K5m5,6,5,5,True,True,True,3,ternary,S0855,美6K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m5\SP_117.csv,SP_117.csv,美6K5m5,6,5,5,True,True,True,3,ternary,S0856,美6K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m5\SP_118.csv,SP_118.csv,美6K5m5,6,5,5,True,True,True,3,ternary,S0857,美6K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m5\SP_119.csv,SP_119.csv,美6K5m5,6,5,5,True,True,True,3,ternary,S0858,美6K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m5\SP_120.csv,SP_120.csv,美6K5m5,6,5,5,True,True,True,3,ternary,S0859,美6K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m5\SP_121.csv,SP_121.csv,美6K5m5,6,5,5,True,True,True,3,ternary,S0860,美6K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m6\SP_122.csv,SP_122.csv,美6K5m6,6,5,6,True,True,True,3,ternary,S0861,美6K5m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m6\SP_123.csv,SP_123.csv,美6K5m6,6,5,6,True,True,True,3,ternary,S0862,美6K5m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m6\SP_124.csv,SP_124.csv,美6K5m6,6,5,6,True,True,True,3,ternary,S0863,美6K5m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m6\SP_125.csv,SP_125.csv,美6K5m6,6,5,6,True,True,True,3,ternary,S0864,美6K5m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m6\SP_126.csv,SP_126.csv,美6K5m6,6,5,6,True,True,True,3,ternary,S0865,美6K5m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m6\SP_127.csv,SP_127.csv,美6K5m6,6,5,6,True,True,True,3,ternary,S0866,美6K5m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m6\SP_128.csv,SP_128.csv,美6K5m6,6,5,6,True,True,True,3,ternary,S0867,美6K5m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m6\SP_129.csv,SP_129.csv,美6K5m6,6,5,6,True,True,True,3,ternary,S0868,美6K5m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m6\SP_130.csv,SP_130.csv,美6K5m6,6,5,6,True,True,True,3,ternary,S0869,美6K5m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m6\SP_131.csv,SP_131.csv,美6K5m6,6,5,6,True,True,True,3,ternary,S0870,美6K5m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K5m6\SP_132.csv,SP_132.csv,美6K5m6,6,5,6,True,True,True,3,ternary,S0871,美6K5m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_50.csv,SP_50.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0872,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_51.csv,SP_51.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0873,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_52.csv,SP_52.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0874,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_53.csv,SP_53.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0875,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_54.csv,SP_54.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0876,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_55.csv,SP_55.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0877,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_56.csv,SP_56.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0878,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_57.csv,SP_57.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0879,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_58.csv,SP_58.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0880,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_59.csv,SP_59.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0881,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_60.csv,SP_60.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0882,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_61.csv,SP_61.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0883,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_62.csv,SP_62.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0884,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6\SP_63.csv,SP_63.csv,美6K6,6,6,0,True,True,False,2,binary_Thiram_MG,S0885,美6K6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m4\SP_133.csv,SP_133.csv,美6K6m4,6,6,4,True,True,True,3,ternary,S0886,美6K6m4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m4\SP_134.csv,SP_134.csv,美6K6m4,6,6,4,True,True,True,3,ternary,S0887,美6K6m4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m4\SP_135.csv,SP_135.csv,美6K6m4,6,6,4,True,True,True,3,ternary,S0888,美6K6m4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m4\SP_136.csv,SP_136.csv,美6K6m4,6,6,4,True,True,True,3,ternary,S0889,美6K6m4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m4\SP_137.csv,SP_137.csv,美6K6m4,6,6,4,True,True,True,3,ternary,S0890,美6K6m4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m4\SP_138.csv,SP_138.csv,美6K6m4,6,6,4,True,True,True,3,ternary,S0891,美6K6m4,1
