SP_40.csv,SP_41.csv,SP_42.csv,SP_43.csv,SP_44.csv,SP_45.csv,SP_46.csv,SP_47.csv,SP_48.csv,SP_49.csv,SP_50.csv,SP_51.csv,SP_52.csv,SP_53.csv,SP_54.csv,SP_55.csv,SP_56.csv,SP_57.csv
1330.0000,1170.0000,993.0000,947.0000,941.5000,910.5000,1486.5000,1216.5000,1195.5000,1881.0000,1685.0000,1546.5000,1424.5000,1145.0000,1178.5000,1413.5000,1326.0000,1181.0000
1388.5000,1189.5000,1038.0000,1017.5000,981.5000,958.0000,1513.5000,1226.5000,1240.0000,1903.0000,1718.5000,1612.0000,1457.5000,1182.5000,1182.5000,1453.0000,1340.5000,1227.0000
1342.5000,1182.5000,1024.0000,972.5000,952.5000,940.5000,1440.5000,1231.5000,1226.5000,1875.5000,1706.0000,1582.5000,1399.0000,1125.0000,1182.0000,1406.5000,1334.5000,1162.0000
1367.0000,1186.5000,1000.5000,997.0000,961.5000,944.0000,1438.5000,1186.0000,1186.0000,1838.0000,1680.5000,1549.0000,1440.5000,1148.5000,1163.0000,1436.5000,1301.0000,1196.0000
1285.0000,1162.5000,997.5000,933.0000,892.5000,912.5000,1400.5000,1165.5000,1186.0000,1819.5000,1650.5000,1467.0000,1358.5000,1102.5000,1132.0000,1370.0000,1264.0000,1155.5000
1280.0000,1154.5000,962.0000,942.5000,914.5000,872.5000,1394.5000,1127.0000,1163.0000,1785.0000,1596.5000,1458.0000,1360.5000,1080.0000,1100.0000,1347.0000,1277.0000,1140.5000
1285.0000,1176.0000,958.5000,917.0000,889.5000,902.0000,1383.0000,1160.0000,1171.5000,1743.0000,1635.0000,1461.0000,1353.5000,1087.0000,1120.5000,1355.5000,1271.0000,1125.0000
1294.5000,1114.5000,961.0000,942.0000,899.5000,897.0000,1371.0000,1100.0000,1149.0000,1773.5000,1548.5000,1451.5000,1332.5000,1057.0000,1075.5000,1346.5000,1249.5000,1084.0000
1228.0000,1103.0000,955.0000,902.0000,889.0000,866.5000,1382.0000,1095.0000,1144.0000,1706.0000,1591.5000,1403.5000,1308.0000,1071.0000,1080.5000,1305.5000,1228.5000,1066.5000
1270.0000,1109.0000,961.5000,889.5000,878.5000,849.5000,1319.5000,1093.0000,1091.0000,1718.5000,1537.5000,1432.5000,1317.0000,1015.5000,1126.5000,1331.5000,1191.0000,1073.5000
1255.0000,1101.5000,908.0000,904.5000,825.5000,850.0000,1320.5000,1099.0000,1101.0000,1705.5000,1565.5000,1359.0000,1303.0000,1016.5000,1077.5000,1274.5000,1182.0000,1078.0000
1249.0000,1072.0000,887.0000,878.5000,871.0000,799.0000,1312.5000,1066.0000,1113.5000,1699.0000,1532.0000,1372.0000,1282.0000,1007.0000,1067.5000,1337.5000,1188.5000,1086.5000
1238.0000,1103.5000,949.5000,879.0000,863.5000,855.5000,1322.5000,1083.0000,1125.0000,1637.0000,1521.0000,1395.5000,1274.0000,1032.5000,1034.0000,1286.5000,1189.0000,1021.5000
1237.0000,1111.5000,952.5000,888.0000,853.5000,826.5000,1286.0000,1097.0000,1109.0000,1637.0000,1501.5000,1331.5000,1267.5000,1018.0000,1092.5000,1317.5000,1213.5000,1080.0000
1194.5000,1056.5000,914.0000,870.0000,844.0000,806.5000,1276.0000,1040.0000,1104.5000,1650.0000,1515.5000,1346.5000,1269.0000,1016.0000,1048.5000,1269.0000,1193.0000,1060.0000
1204.5000,1050.0000,914.0000,874.0000,832.0000,816.0000,1251.0000,1045.0000,1074.5000,1643.0000,1488.5000,1317.0000,1234.5000,990.0000,1030.0000,1286.0000,1167.5000,1056.0000
1237.0000,1099.0000,893.0000,869.0000,843.5000,817.5000,1292.5000,1064.5000,1081.5000,1636.5000,1499.0000,1306.5000,1260.0000,999.5000,1040.5000,1259.5000,1170.0000,1060.0000
1188.5000,1107.0000,907.0000,898.0000,853.0000,813.0000,1297.5000,1049.0000,1085.0000,1645.5000,1424.5000,1329.5000,1273.0000,1006.5000,1060.5000,1273.5000,1207.0000,1051.0000
1234.0000,1050.0000,894.5000,879.0000,846.0000,834.0000,1323.5000,1061.5000,1083.5000,1624.5000,1510.5000,1359.0000,1244.0000,1009.5000,1046.5000,1282.0000,1167.0000,1040.5000
1211.5000,1063.0000,927.0000,849.5000,840.5000,830.0000,1307.5000,1067.0000,1076.5000,1587.5000,1452.0000,1327.0000,1222.0000,974.5000,1031.5000,1319.5000,1184.5000,1067.0000
1218.5000,1087.5000,917.0000,870.5000,823.5000,802.5000,1336.5000,1063.0000,1075.5000,1595.0000,1495.0000,1356.5000,1302.5000,1031.5000,1050.5000,1280.5000,1186.0000,1068.0000
1186.5000,1058.5000,903.0000,902.5000,838.0000,830.5000,1324.0000,1023.5000,1078.0000,1640.0000,1500.5000,1340.5000,1268.0000,958.0000,1063.0000,1291.0000,1184.5000,1032.0000
1199.5000,1065.0000,909.0000,876.0000,843.0000,801.5000,1329.5000,1083.0000,1094.0000,1649.0000,1505.0000,1319.5000,1236.5000,1016.5000,1043.0000,1280.0000,1198.0000,1012.0000
1244.0000,1070.0000,933.0000,857.5000,834.0000,831.5000,1326.5000,1083.5000,1104.5000,1668.0000,1490.0000,1343.0000,1246.5000,992.5000,1038.5000,1275.5000,1188.5000,1034.0000
1232.5000,1090.0000,920.5000,892.0000,830.5000,836.5000,1313.5000,1095.0000,1133.0000,1662.5000,1521.5000,1368.0000,1306.5000,1053.5000,1038.5000,1281.0000,1203.0000,1036.0000
1216.5000,1094.5000,936.5000,888.0000,873.5000,866.5000,1290.5000,1063.0000,1106.5000,1645.0000,1504.5000,1342.0000,1269.5000,1018.5000,1061.5000,1319.5000,1213.5000,1021.0000
1258.5000,1083.0000,929.5000,856.5000,854.0000,816.0000,1317.5000,1082.0000,1100.0000,1655.0000,1539.0000,1367.5000,1275.0000,1032.5000,1058.0000,1288.5000,1136.5000,1047.0000
1221.0000,1103.5000,950.0000,888.5000,869.5000,847.5000,1316.0000,1101.0000,1088.5000,1691.0000,1496.5000,1374.0000,1282.5000,1019.5000,1090.0000,1289.5000,1176.5000,1033.5000
1248.5000,1080.0000,937.0000,907.0000,859.0000,868.0000,1357.0000,1068.5000,1129.0000,1700.5000,1543.5000,1371.0000,1294.0000,1042.5000,1081.5000,1316.5000,1193.0000,1029.0000
1271.0000,1119.5000,936.5000,918.0000,846.0000,895.0000,1349.5000,1147.5000,1142.5000,1682.5000,1563.5000,1406.5000,1305.0000,1050.5000,1126.0000,1348.5000,1227.5000,1095.5000
1298.5000,1136.0000,976.5000,951.0000,900.0000,894.0000,1398.5000,1125.0000,1142.5000,1753.0000,1640.5000,1460.5000,1291.0000,1094.0000,1110.5000,1368.0000,1214.5000,1110.5000
1288.5000,1115.5000,942.0000,926.5000,915.0000,906.5000,1384.5000,1114.0000,1183.0000,1762.0000,1631.0000,1455.5000,1359.5000,1074.5000,1135.5000,1332.0000,1245.5000,1126.5000
1271.0000,1169.0000,992.0000,990.5000,933.5000,919.5000,1427.0000,1154.0000,1184.5000,1834.5000,1652.5000,1510.0000,1395.5000,1118.5000,1129.0000,1416.0000,1266.5000,1133.5000
1341.5000,1132.0000,962.5000,929.0000,912.5000,869.0000,1380.5000,1160.0000,1181.5000,1822.5000,1623.0000,1474.0000,1362.5000,1078.0000,1146.5000,1381.0000,1253.0000,1148.5000
1353.5000,1154.5000,1010.0000,972.5000,920.5000,907.0000,1428.5000,1190.0000,1202.0000,1882.0000,1674.0000,1535.5000,1426.0000,1139.0000,1157.0000,1405.0000,1269.0000,1161.0000
1346.0000,1203.5000,1008.5000,952.5000,962.5000,915.0000,1454.5000,1169.0000,1231.0000,1925.0000,1729.0000,1573.5000,1423.5000,1128.0000,1178.0000,1393.0000,1332.0000,1174.5000
1365.0000,1258.5000,1052.0000,1050.0000,955.0000,925.0000,1503.0000,1243.0000,1238.5000,1924.0000,1760.5000,1594.5000,1444.5000,1184.5000,1203.5000,1453.0000,1341.0000,1193.5000
1387.5000,1185.5000,1045.5000,986.0000,989.5000,965.0000,1508.0000,1247.0000,1232.5000,1984.0000,1777.0000,1603.0000,1454.0000,1165.0000,1215.0000,1461.0000,1358.0000,1218.5000
1408.0000,1248.5000,1087.5000,1026.5000,1009.5000,966.5000,1501.5000,1273.5000,1280.0000,2025.0000,1834.0000,1638.5000,1534.0000,1201.5000,1248.5000,1513.5000,1355.5000,1230.0000
1466.0000,1283.0000,1103.0000,1026.0000,1031.5000,966.5000,1573.0000,1328.0000,1353.5000,2094.0000,1906.5000,1745.0000,1557.5000,1260.5000,1271.5000,1524.5000,1449.0000,1282.0000
1509.0000,1326.0000,1117.5000,1120.5000,1046.0000,1041.5000,1625.0000,1348.0000,1340.0000,2165.0000,1938.5000,1792.5000,1583.5000,1315.5000,1297.0000,1604.5000,1468.0000,1327.0000
1529.0000,1341.0000,1147.0000,1077.5000,1095.5000,1055.5000,1685.0000,1379.5000,1414.0000,2277.5000,2045.5000,1850.5000,1638.5000,1329.5000,1354.5000,1612.0000,1527.5000,1361.0000
1542.5000,1412.0000,1202.5000,1137.0000,1109.5000,1085.0000,1721.0000,1423.0000,1479.0000,2322.5000,2131.0000,1915.0000,1758.5000,1413.5000,1399.5000,1731.5000,1568.5000,1401.5000
1634.0000,1436.0000,1268.0000,1222.0000,1165.5000,1163.0000,1818.0000,1515.5000,1540.5000,2448.5000,2248.5000,2049.0000,1762.5000,1454.5000,1472.5000,1765.0000,1587.5000,1489.0000
1704.5000,1504.0000,1308.0000,1233.5000,1196.0000,1208.0000,1847.5000,1537.0000,1565.0000,2540.5000,2320.5000,2107.0000,1875.0000,1494.0000,1520.0000,1850.0000,1652.0000,1534.0000
1730.5000,1521.0000,1354.5000,1280.5000,1229.5000,1203.0000,1918.0000,1596.5000,1612.0000,2669.0000,2400.5000,2254.0000,1875.5000,1538.5000,1533.5000,1873.0000,1721.5000,1566.5000
1827.0000,1601.5000,1403.5000,1379.0000,1284.0000,1255.0000,2023.0000,1709.5000,1696.0000,2776.5000,2540.5000,2354.5000,2011.0000,1660.0000,1654.0000,1985.5000,1816.5000,1646.0000
1897.5000,1700.5000,1530.0000,1450.5000,1409.0000,1371.0000,2130.5000,1772.0000,1785.0000,2993.5000,2693.5000,2497.5000,2115.0000,1753.0000,1711.0000,2061.5000,1916.5000,1784.5000
1990.5000,1763.0000,1601.5000,1519.5000,1456.5000,1429.0000,2236.5000,1859.5000,1851.0000,3153.0000,2844.5000,2649.5000,2219.5000,1868.0000,1802.5000,2205.5000,1991.5000,1854.5000
2056.5000,1852.0000,1654.0000,1599.0000,1552.0000,1497.0000,2340.5000,1965.0000,1969.5000,3316.5000,3070.0000,2766.0000,2317.5000,1945.5000,1935.0000,2303.5000,2084.0000,1928.0000
2201.0000,1950.5000,1686.0000,1669.0000,1598.0000,1537.5000,2489.5000,2082.0000,2062.0000,3563.0000,3234.0000,3009.0000,2446.5000,2042.0000,2017.0000,2389.0000,2200.5000,2062.5000
2334.5000,2087.5000,1855.0000,1795.0000,1713.5000,1650.0000,2655.5000,2230.5000,2215.0000,3798.0000,3479.0000,3239.5000,2633.0000,2261.5000,2185.0000,2572.0000,2356.5000,2209.0000
2445.5000,2178.0000,1906.0000,1866.0000,1844.0000,1760.0000,2767.0000,2364.0000,2350.5000,4059.5000,3667.5000,3385.5000,2844.5000,2363.0000,2281.0000,2738.0000,2482.5000,2328.0000
2594.5000,2315.5000,2035.5000,1984.5000,1911.0000,1883.5000,2914.0000,2526.5000,2462.0000,4276.5000,3844.0000,3686.5000,2939.5000,2479.0000,2441.0000,2886.5000,2619.5000,2436.5000
2719.5000,2438.0000,2190.5000,2110.0000,2050.5000,1997.5000,3112.5000,2707.5000,2636.0000,4568.5000,4146.5000,3874.0000,3152.5000,2684.0000,2582.0000,3075.0000,2768.0000,2636.5000
2875.0000,2524.0000,2346.5000,2189.5000,2184.5000,2105.5000,3228.5000,2790.5000,2773.5000,4802.5000,4381.5000,4109.5000,3288.0000,2836.0000,2683.5000,3231.5000,2965.5000,2766.5000
3018.0000,2662.5000,2383.5000,2268.5000,2227.5000,2157.0000,3401.5000,2926.5000,2875.0000,5000.0000,4584.5000,4289.5000,3419.5000,2871.0000,2833.5000,3301.5000,3030.0000,2885.0000
3072.5000,2771.0000,2503.0000,2439.0000,2341.5000,2325.0000,3537.0000,3099.0000,2948.5000,5241.5000,4730.5000,4506.5000,3608.0000,3060.5000,2921.0000,3444.0000,3111.5000,2983.5000
3199.5000,2829.5000,2560.5000,2457.5000,2395.0000,2328.0000,3578.0000,3131.5000,3094.0000,5378.0000,4874.0000,4651.5000,3692.0000,3108.5000,3041.0000,3593.0000,3244.5000,3108.5000
3257.0000,2905.0000,2625.5000,2494.0000,2429.5000,2393.5000,3692.0000,3250.5000,3086.5000,5466.5000,4959.0000,4712.5000,3742.0000,3137.0000,3042.5000,3603.0000,3313.5000,3146.5000
3281.0000,2897.0000,2589.5000,2534.5000,2441.0000,2407.0000,3714.5000,3218.5000,3137.0000,5538.5000,5023.5000,4670.0000,3738.5000,3212.5000,3082.0000,3612.0000,3336.0000,3200.5000
3232.5000,2878.5000,2627.5000,2561.0000,2469.0000,2382.5000,3719.0000,3219.0000,3138.0000,5465.0000,4974.0000,4724.0000,3739.0000,3212.5000,3111.0000,3681.0000,3315.0000,3114.0000
3161.0000,2834.0000,2551.0000,2482.0000,2421.5000,2333.0000,3629.5000,3177.5000,3059.5000,5420.5000,4918.0000,4587.0000,3682.0000,3150.5000,3039.5000,3555.0000,3279.5000,3089.5000
3112.5000,2718.0000,2498.5000,2402.0000,2323.5000,2287.0000,3539.0000,3049.5000,2989.0000,5285.0000,4767.0000,4464.0000,3565.5000,3077.5000,2947.0000,3499.5000,3159.0000,3012.5000
3007.5000,2686.5000,2460.0000,2329.5000,2302.0000,2243.5000,3459.0000,2983.5000,2950.5000,5098.0000,4637.0000,4376.0000,3540.0000,3001.0000,2867.0000,3388.0000,3144.0000,2960.0000
2901.5000,2602.0000,2388.0000,2238.5000,2213.0000,2117.0000,3325.5000,2827.5000,2845.5000,4859.0000,4428.0000,4186.0000,3346.0000,2803.0000,2726.0000,3263.5000,2980.5000,2817.0000
2825.5000,2456.5000,2220.5000,2156.0000,2083.5000,1995.0000,3153.5000,2719.5000,2664.0000,4661.5000,4166.0000,3914.0000,3220.0000,2704.0000,2658.0000,3111.5000,2851.0000,2667.5000
2641.5000,2400.0000,2140.5000,2018.0000,1981.5000,1934.0000,2994.0000,2630.0000,2530.5000,4378.0000,3972.0000,3704.0000,3043.0000,2526.5000,2480.0000,2961.5000,2679.0000,2489.0000
2517.0000,2223.0000,1993.0000,1939.5000,1896.5000,1820.5000,2871.5000,2496.5000,2453.5000,4157.5000,3811.0000,3540.5000,2869.0000,2416.0000,2407.5000,2837.5000,2614.0000,2436.5000
2357.5000,2099.0000,1911.5000,1840.5000,1770.5000,1689.5000,2673.5000,2308.5000,2255.0000,3875.0000,3544.5000,3337.5000,2721.5000,2263.5000,2208.5000,2690.0000,2419.0000,2245.0000
2244.5000,1998.5000,1769.0000,1769.5000,1683.5000,1575.5000,2574.0000,2212.5000,2154.5000,3659.5000,3321.5000,3115.0000,2582.5000,2162.0000,2108.0000,2504.0000,2327.0000,2135.5000
2170.0000,1905.5000,1697.5000,1602.5000,1550.0000,1557.5000,2467.0000,2065.5000,2048.0000,3438.0000,3121.0000,2929.0000,2411.0000,1971.5000,2006.0000,2381.5000,2163.5000,2030.5000
2029.0000,1770.5000,1585.0000,1517.5000,1485.5000,1434.0000,2279.0000,1903.5000,1935.5000,3224.5000,2958.5000,2743.0000,2266.0000,1841.5000,1857.0000,2222.5000,2038.5000,1917.5000
1907.5000,1676.0000,1471.0000,1427.5000,1371.5000,1344.0000,2140.5000,1828.5000,1788.5000,3016.5000,2734.5000,2537.0000,2134.5000,1774.5000,1795.5000,2066.5000,1915.0000,1779.0000
1825.5000,1583.0000,1402.0000,1364.0000,1303.0000,1282.0000,2039.5000,1724.0000,1720.5000,2827.0000,2609.5000,2402.0000,2026.5000,1656.0000,1671.0000,1935.0000,1821.0000,1723.0000
1731.5000,1535.5000,1368.0000,1270.0000,1255.5000,1225.0000,1951.0000,1605.5000,1603.5000,2670.0000,2412.0000,2282.5000,1958.0000,1570.0000,1593.0000,1891.5000,1718.0000,1605.5000
1666.5000,1442.5000,1262.0000,1249.5000,1184.0000,1142.5000,1876.0000,1552.5000,1535.0000,2576.0000,2340.0000,2162.5000,1821.5000,1502.5000,1478.5000,1802.5000,1679.0000,1517.5000
1547.0000,1373.5000,1224.5000,1173.5000,1104.0000,1121.0000,1735.5000,1451.0000,1435.0000,2425.0000,2196.0000,2025.0000,1725.5000,1382.5000,1471.5000,1709.0000,1583.0000,1410.0000
1569.5000,1371.5000,1184.5000,1154.0000,1118.5000,1082.5000,1734.0000,1412.0000,1448.0000,2369.5000,2146.0000,1949.0000,1704.5000,1358.0000,1434.0000,1692.0000,1527.5000,1390.5000
1474.0000,1308.0000,1129.5000,1096.0000,1045.5000,1040.0000,1638.5000,1358.5000,1381.0000,2269.5000,2040.5000,1851.0000,1615.5000,1307.5000,1342.0000,1611.0000,1491.0000,1350.5000
1464.0000,1283.5000,1113.5000,1057.5000,1040.5000,989.0000,1626.0000,1354.0000,1357.5000,2181.0000,1961.0000,1810.5000,1578.0000,1276.5000,1315.0000,1609.5000,1448.5000,1289.5000
1398.5000,1191.5000,1019.0000,994.0000,983.0000,965.0000,1504.0000,1241.0000,1256.0000,2070.5000,1862.0000,1716.5000,1516.0000,1193.0000,1254.0000,1480.0000,1387.0000,1230.5000
1366.0000,1200.5000,1015.0000,989.5000,959.0000,946.0000,1514.5000,1275.5000,1259.5000,2028.5000,1850.0000,1705.0000,1483.0000,1199.5000,1242.5000,1470.0000,1333.0000,1215.5000
1314.0000,1166.0000,974.0000,972.5000,929.0000,906.5000,1430.0000,1179.0000,1240.0000,1985.5000,1754.5000,1621.5000,1439.5000,1143.5000,1184.5000,1417.0000,1286.5000,1184.5000
1295.0000,1104.5000,954.0000,918.5000,899.5000,863.5000,1384.0000,1160.0000,1178.0000,1902.5000,1757.5000,1534.0000,1405.0000,1117.5000,1142.5000,1391.0000,1262.5000,1131.0000
1257.0000,1105.0000,939.5000,873.5000,864.5000,870.5000,1381.0000,1145.5000,1148.5000,1866.0000,1663.5000,1540.0000,1354.0000,1071.5000,1124.0000,1361.5000,1264.0000,1087.5000
1233.0000,1104.5000,919.0000,869.0000,848.0000,854.0000,1351.0000,1100.5000,1114.5000,1811.5000,1638.5000,1462.5000,1314.5000,1067.0000,1092.0000,1338.5000,1215.0000,1057.5000
1174.0000,1023.5000,856.5000,810.0000,780.5000,774.0000,1260.0000,1035.0000,1044.0000,1731.0000,1564.5000,1411.0000,1261.0000,988.0000,1056.5000,1236.5000,1170.5000,1017.5000
1184.0000,1053.0000,882.0000,844.0000,812.5000,784.0000,1283.0000,1037.5000,1117.5000,1750.5000,1568.5000,1423.5000,1303.5000,1034.5000,1053.5000,1327.0000,1181.5000,1050.5000
1154.5000,1031.0000,876.0000,826.0000,819.5000,795.5000,1305.5000,1026.0000,1056.5000,1705.0000,1578.5000,1382.0000,1268.0000,1002.0000,1069.0000,1236.5000,1135.0000,990.5000
1137.5000,1000.5000,849.5000,849.5000,807.5000,764.0000,1263.5000,998.5000,1045.5000,1646.0000,1512.5000,1363.5000,1246.5000,940.5000,1018.0000,1268.5000,1137.0000,1005.0000
1152.0000,1003.0000,857.5000,798.0000,779.5000,780.5000,1258.0000,1029.0000,1054.5000,1653.5000,1510.0000,1385.5000,1234.0000,959.5000,1037.5000,1214.0000,1134.5000,1023.5000
1138.0000,1009.5000,844.5000,822.0000,809.5000,789.0000,1222.0000,980.0000,1037.0000,1607.0000,1455.0000,1336.0000,1236.5000,976.5000,1007.0000,1228.0000,1106.5000,997.0000
1121.0000,996.5000,841.0000,818.0000,785.0000,741.0000,1225.0000,1008.0000,1054.0000,1611.5000,1452.5000,1302.0000,1204.0000,966.0000,1024.0000,1199.5000,1113.0000,965.5000
1112.5000,964.0000,804.5000,792.0000,781.0000,736.5000,1186.0000,944.5000,1024.0000,1586.5000,1418.0000,1301.5000,1179.5000,926.0000,973.0000,1160.5000,1082.5000,964.0000
1088.5000,965.5000,797.5000,781.5000,736.0000,744.0000,1166.0000,944.5000,1012.5000,1552.0000,1416.0000,1293.5000,1166.5000,911.5000,962.0000,1159.0000,1088.0000,933.5000
1080.5000,940.5000,774.0000,765.5000,729.0000,715.0000,1181.0000,951.0000,979.5000,1538.5000,1384.0000,1238.0000,1117.0000,918.0000,950.0000,1166.0000,1048.0000,938.0000
1048.0000,950.5000,810.5000,743.5000,756.0000,714.0000,1158.5000,938.5000,984.5000,1574.5000,1393.0000,1248.5000,1179.0000,882.0000,979.5000,1167.0000,1034.5000,914.0000
1066.0000,938.0000,784.5000,746.5000,711.5000,676.5000,1119.0000,900.5000,951.0000,1486.0000,1360.5000,1240.5000,1107.0000,855.5000,933.5000,1150.5000,1057.0000,909.0000
1003.0000,926.0000,743.5000,718.0000,695.0000,678.0000,1134.0000,926.0000,964.0000,1473.5000,1378.0000,1199.0000,1135.5000,859.5000,962.0000,1078.5000,1020.5000,874.0000
1010.5000,910.5000,767.5000,730.5000,719.0000,668.5000,1085.0000,902.5000,926.0000,1479.0000,1346.5000,1168.0000,1084.0000,850.5000,897.0000,1102.5000,989.0000,875.0000
1004.5000,880.5000,713.0000,709.0000,660.5000,666.0000,1085.0000,866.0000,906.0000,1379.5000,1302.5000,1146.5000,1075.5000,800.5000,904.0000,1038.5000,975.0000,840.0000
1001.0000,843.0000,687.5000,665.5000,649.0000,650.5000,1038.0000,810.5000,846.5000,1360.0000,1219.0000,1103.0000,1001.5000,799.0000,836.0000,1051.5000,957.5000,832.5000
980.5000,881.0000,714.0000,690.5000,655.5000,661.5000,1059.0000,863.0000,864.0000,1364.5000,1241.0000,1134.5000,1041.0000,817.5000,858.0000,1024.5000,959.0000,826.5000
982.5000,881.5000,748.0000,686.0000,679.5000,660.5000,1059.5000,857.5000,901.0000,1380.0000,1227.0000,1112.5000,1031.5000,800.5000,874.0000,1037.5000,1011.0000,818.0000
1004.0000,839.0000,711.0000,650.0000,652.0000,628.0000,1038.0000,813.0000,882.5000,1328.0000,1219.5000,1084.0000,1000.0000,786.0000,853.5000,1012.5000,950.0000,786.5000
957.0000,845.0000,693.0000,636.0000,605.0000,602.5000,1003.0000,805.5000,842.5000,1302.0000,1175.5000,1033.5000,976.5000,785.5000,818.5000,1003.5000,941.0000,795.5000
913.0000,829.0000,681.0000,658.0000,627.5000,615.5000,1020.0000,813.0000,862.5000,1282.0000,1196.5000,1057.0000,1016.5000,745.5000,830.5000,973.0000,908.0000,790.5000
903.5000,813.5000,663.5000,584.0000,608.5000,549.5000,979.5000,773.5000,813.5000,1265.0000,1145.0000,1047.0000,968.0000,703.5000,810.5000,968.0000,881.5000,774.0000
898.5000,788.0000,665.0000,626.0000,601.0000,585.5000,996.5000,764.0000,779.5000,1249.0000,1150.5000,981.5000,953.5000,722.5000,802.0000,949.5000,869.0000,782.0000
875.5000,782.0000,633.0000,618.5000,574.5000,577.0000,951.5000,760.0000,815.0000,1242.0000,1134.5000,985.0000,932.5000,721.0000,780.5000,973.5000,905.5000,782.0000
824.0000,750.0000,608.5000,589.5000,578.5000,529.0000,939.0000,715.0000,819.0000,1222.5000,1117.5000,1014.5000,909.5000,713.0000,763.5000,933.5000,851.5000,724.0000
858.0000,719.5000,611.5000,558.5000,551.0000,519.5000,928.0000,701.5000,734.5000,1155.5000,1052.5000,895.0000,890.0000,674.0000,740.0000,901.0000,822.0000,688.0000
883.0000,750.0000,578.5000,575.0000,556.0000,559.0000,923.0000,723.0000,771.5000,1185.0000,1083.5000,960.5000,912.0000,684.0000,755.0000,928.0000,835.5000,725.5000
886.5000,755.0000,626.0000,587.0000,571.0000,541.0000,923.0000,751.0000,822.5000,1207.0000,1090.0000,967.0000,921.0000,687.0000,769.0000,936.0000,874.5000,725.0000
837.0000,776.0000,599.5000,585.0000,570.0000,547.0000,915.5000,694.5000,780.5000,1183.0000,1070.0000,947.5000,911.0000,671.0000,720.0000,940.5000,796.0000,713.0000
838.5000,743.0000,579.0000,570.0000,540.5000,518.0000,884.0000,688.5000,741.0000,1132.0000,1022.0000,914.5000,886.5000,641.0000,752.5000,897.0000,839.5000,676.5000
846.0000,777.0000,620.0000,608.5000,576.5000,545.5000,904.5000,715.0000,790.5000,1193.0000,1063.5000,960.0000,936.5000,674.5000,750.5000,912.0000,830.5000,697.0000
824.5000,740.5000,601.5000,602.0000,530.0000,523.5000,916.5000,683.5000,775.5000,1151.0000,1031.0000,925.0000,878.5000,678.5000,746.5000,878.0000,818.5000,690.5000
805.5000,722.5000,594.0000,571.0000,545.5000,514.0000,899.5000,677.5000,734.0000,1150.0000,1008.5000,932.0000,895.5000,656.0000,722.0000,889.5000,791.0000,700.5000
